Region,Country,Vine Area ('000 ha),Cropland under vines (%),Wine produced (ML),Wine consumed (ML),Wine consumed (l/capita),Wine expenditure (US$m 2015),Per capita wine expenditure (US$ 2015),Population (millions),GDP (billion US$ real 1990),GDP per capita ('000 US$),Wine export vol. (ML),Wine import vol. (ML),Value of wine exports (US$ mill),Value of wine imports (US$ mill),Bottled still wine exports (ML),Bottled still wine imports (ML),Sparkling wine exports (ML),Sparkling wine imports (ML),Bulk wine exports (ML),Bulk wine imports (ML),Unit value exports (US$/litre),Unit value imports (US$/litre),% of global prod'n volume,% of global cons'n volume,% of '15 global wine expend.,Wine as % of alcohol cons'n volume,Exports as % of prod'n volume,Imports as % of cons'n volume,Wine self- suff.  (%),% of world export volume,% of world export value,% of world import volume,% of world import value,Index of wine comp. advant.
AME,Algeria,-0.33307238083163904,-0.3345062354475986,-0.6229899383078258,-0.5843711026160247,-1.0016935109967007,-0.4101125295605155,-0.7097606681625908,-0.32500497216496543,-0.3983230694030717,-1.420586217764457,-0.42944665262535137,-0.5237367594226958,-0.402322939060241,-0.5170497684449271,-0.4375943460814508,-0.5800726481993609,-0.2868803648664543,-0.5443025742656247,-0.37735167225693644,-0.4889499572578177,-0.2747424152512419,-0.9125020230283579,-0.6157920426241417,-0.5812751173077335,-0.42874468464087867,0.8210090332858045,-0.8491772393610457,-0.764147507222474,-0.24266537871057867,-0.4235540587350981,-0.3947021629954346,-0.5625858282595033,-0.5838199658239186,0.34132155099491707
AME,Morocco,-0.4293349038517692,-0.4692760828008865,-0.6369579660190746,-0.6045612734589423,-1.0171397970841174,-0.5466230647420449,-0.8956988054375415,-0.34220690372991697,-0.39724930895150135,-1.3374600684744833,-0.4160684086102577,-0.5408106578786491,-0.39577649370872126,-0.514194559519853,-0.4347462535980398,-0.5914950758701835,-0.28684697217383864,-0.5359453255100873,-0.34986941398671895,-0.5034635231701087,-0.37538305515441905,0.3161429760189939,-0.629687816788554,-0.6018966890769987,-0.5587826837303713,1.1977579772074443,-0.5708628303349965,-0.8606602859574478,-0.2861096641272792,-0.41019979777355564,-0.3881138654050264,-0.5827134874515351,-0.5802625972022627,-0.48720635074182156
AME,South Africa,-0.09799650939842273,0.2898516674705137,0.3598004914556385,-0.06501949081492668,-0.518108734220849,-0.37923890419183554,-0.750804487989755,-0.2780638692663397,-0.34664605418673805,-1.2374541437105635,0.45283991235322163,-0.5401405033785219,0.03245016788379306,-0.503294767653285,0.25168574431622626,-0.5947591128849342,-0.1215336821781014,-0.515961489065035,1.0858560938569237,-0.5013499624776211,-0.38748412922440284,1.6195068590325892,0.3676740905546268,-0.05082658274287193,-0.39521602703825676,-0.3187099435652526,0.011506383615335554,-0.965748778634197,1.430143718259862,0.4620084692649111,0.041948079127928535,-0.5819043528629851,-0.5664942215772969,-0.4828319067375281
AME,Tunisia,-0.4820700251584492,-0.4713771297043278,-0.6513915946540316,-0.6271473833536142,-0.9303915633003733,-0.5569321058242571,-0.7838970198793552,-0.4030508072569054,-0.41794199470099536,-1.0897027174375724,-0.4267446674532314,-0.5461405782330775,-0.39968263270921245,-0.5230492163986288,-0.43754667035523814,-0.6011004802592166,-0.2866111339876403,-0.5444152146754209,-0.3723901203102331,8.914675780359032e-17,-0.22592322229556047,1.1263056267264366,-0.6440467834251133,-0.6249653936365179,-0.5713722804569734,0.030656834960976816,-0.6497839872970634,-0.9613599274749443,-0.34491190451398807,-0.4212407773121278,-0.39286565399038187,-0.589111445674624,-0.592754010106329,-0.4885774699879881
AME,Turkey,2.0733511837686867,0.13465268601270644,-0.629781193381035,-0.5778401821948633,-1.0523380092135723,-0.45145033985748134,-0.8704596714274078,-0.11966925730994657,-0.04261433001691584,-0.6008929427718745,-0.418033805531496,-0.5390817968412133,-0.39414289019098175,-0.5141709779273372,-0.4276642375327044,-0.5904907885761244,-0.2862802309275018,-0.539565321683894,-0.37610350636985423,-0.5040419573606123,-0.3244694737793322,0.00600458358056744,-0.6225481680228789,-0.5746046515037466,-0.4660120709683703,-0.9834392557711449,-0.6448440914563414,-0.9027298500440166,-0.4169979332371373,-0.41504360706682447,-0.38856632614163816,-0.5826931849742143,-0.582480931963515,-0.489582490545401
AME,Other AME,1.4816854444522056,-0.5770053173610412,-0.6388203697139078,-0.3144718978244084,-1.0974147823845448,-0.39286481370734894,-0.9620662361354806,3.432129094356694,8.004311620593707e-17,0.0,-0.3703432060214056,0.06622753364659356,-0.34962243601758236,-0.09270531023555352,-0.3545989428958292,0.41586983853885673,-0.24822015772431552,0.5267766733922183,-0.2917985574810316,-0.11200338788155653,-0.2681462598733964,-0.599410506502142,-0.6315405866771423,-0.30560900901275273,-0.4446479068262573,-1.0428236351169748,1.2257155547211271,1.4265978794548924,-0.9626390727230398,-0.36396234351533424,-0.3415834345781917,0.12759962181847592,-0.06091262180749163,-0.44607039001963505
APA,China,2.8433118570268006,-0.38706528664612055,0.2832359811785204,1.497926529952824,-1.0284563671035034,3.632310173949803,-0.8003800037221984,3.878857631975216,4.86297550419994,-0.618240196739562,-0.4147286379300684,0.7787341113008962,-0.17857406298295794,0.9138101504274074,-0.41025466153252177,1.5120950264226478,-0.284719749182207,-0.049932318978553124,-0.3765899580615988,0.27285553951026575,3.1743459518644856,-0.24056537169806838,0.29131370559892183,1.5489517256815197,3.7954083697721512,-1.3310559700479037,-0.8445083475207712,-0.4284151111056216,-0.46592786883080883,-0.4088389759195969,-0.1662983897009969,0.9714807170704687,1.2322705591290064,-0.4790413511775923
APA,Hong Kong,-0.610978099463667,0.0,-1.0586539331331839e-16,-0.6173757775547433,-0.7628105922897357,-0.5391226622525475,-0.5428268165935097,-0.42730116792621997,-0.3652710290483332,2.101962317738994,-0.3765733245050539,-0.39605281772213363,-0.07279497009754719,0.45747859949657993,-0.3399572889554028,-0.2944988669898461,-0.2778959048853932,-0.45697848509522965,-0.3744984621491867,-0.4998069129930045,1.093839669243271,4.4417628431435725,0.0,-0.6149239735315642,-0.547119594122177,-0.14741609565877223,0.0,1.8564146413531581,-4.0188387772861024e-16,-0.3705738015364646,-0.05974162165043536,-0.41243420535148495,0.6511629885757745,-0.4032321430340214
APA,India,-0.11194759969119526,-0.6233971924079978,-0.6516655253895163,-0.6295088730807521,-1.1109257589544943,-0.5604576159815885,-0.9738981063137203,3.6769023081937426,1.5564323746687045,-1.3786462567058195,-0.4274040421340343,-0.537418355782196,-0.3988309097443497,-0.5086908120579686,-0.43692381256123264,-0.5938799274233431,-0.279359883250949,-0.5265157122564419,-0.37523392807753375,-0.49352654511745836,-0.1096665772641023,0.2685513501566155,-0.6443192971769238,-0.6276878074824,-0.5695737666388875,-1.4727951292272887,-0.7123012214442456,-0.7501960266921702,-0.2546935823771423,-0.4214956599405055,-0.3912065363895033,-0.5787077848871265,-0.5732549202745432,-0.4913459556088897
APA,Japan,-0.5385719408441777,-0.4973424243306805,-0.6562052874039438,-0.14196759070196288,-0.8917388611526884,1.3464956429280357,-0.11153423630389696,-0.051732138368373703,0.5634994151832853,0.741979957384141,-0.42943967652690695,0.14323555942922006,-0.4018481022497087,0.5831095561590101,-0.4374925098536868,0.3796108819377455,-0.2868029992877606,0.7530909292603882,-0.37735720661671823,-0.13890406979091424,-0.016342741094195645,0.20656325451059104,-0.6492052981327553,-0.13381276424174438,1.258086875383878,-1.1813635821017614,-0.8276781336987672,0.21789237631977976,-1.0542187695754788,-0.42354993482286096,-0.3942187192070011,0.2211688939040977,0.799049415700974,-0.4931051747789888
APA,Korea,-0.5427572679320095,-0.26312200672888925,-1.0586539331331839e-16,-0.6150209636951605,-1.0594073797366028,-0.32561263132826807,-0.6743712227799232,-0.2916889798789163,-0.024417332804548275,0.9031620635917779,-0.4296621108555307,-0.4561878762889129,-0.40250713045344344,-0.38693688337008125,-0.437987051141155,-0.4578304430933274,-0.2863583307782971,-0.4004858007541416,-0.3773884252628315,-0.47007605971810706,-0.20398728077475117,0.1307666235573218,0.0,-0.6125107139758262,-0.34260132279643096,-1.4235909950333077,0.0,0.6470040756350708,-4.0188387772861024e-16,-0.42377071989225185,-0.3948845476628243,-0.483195378128486,-0.4198026223052908,-0.4932359649306737
APA,Malaysia,-0.610978099463667,-0.651646954019594,-1.0586539331331839e-16,-0.6566891386245689,-1.0976285235526246,-0.5600135835945498,-0.9116034586285099,-0.354756079453038,-0.3215386933265819,-0.4526331631646471,-0.4222717534337274,-0.5208198106657538,-0.3704078370738161,-0.4583491005766807,-0.4247006671418605,-0.5563642759366565,-0.2844553644992629,-0.5296782986584658,-0.37672431966348385,-0.4956319653582727,0.6386152422685629,1.0491496093542796,0.0,-0.6552089980054753,-0.5710125776933563,-1.156990543498777,0.0,1.5201538519938014,-4.0188387772861024e-16,-0.41638357036646745,-0.3623619005969592,-0.5591515777096404,-0.5095565979822125,-0.47084357204099797
APA,Philippines,-0.610978099463667,-0.651646954019594,-1.0586539331331839e-16,-0.6410716813305346,-1.0997830466232337,-0.5640794223192417,-0.9580547168504402,-0.1330425739251893,-0.31913405046817844,-1.441563433505526,-0.42929482038477684,-0.5026806529780922,-0.402464674115269,-0.5018460342464468,-0.43748924140932693,-0.5461817998341815,-0.2868752383121457,-0.5312022734950314,-0.3774207974331256,-0.4875111026271494,-0.38840144798593884,-0.745917896418659,0.0,-0.6391315317737911,-0.5742390024821652,-1.446758331571358,0.0,0.6684993117476787,-4.0188387772861024e-16,-0.4233952934520982,-0.3948391169889239,-0.5378136168396267,-0.5645103604997995,-0.4925549396376649
APA,Singapore,-0.610978099463667,-0.651646954019594,-1.0586539331331839e-16,-0.6455197459395223,-0.924315359954509,-0.5431296533114873,-0.4448699558096434,-0.43259796504633996,-0.3858049425861877,2.102767599657411,-0.39296085871119807,-0.4678018819496972,-0.12624758485198007,-0.1238751404178193,-0.40800360666716945,-0.49670707905387795,-0.09929375505922679,-0.13585744331962044,-0.37321842576299147,-0.4977816468219397,1.4699572114195176,3.203632682326956,0.0,-0.6438788669573279,-0.5537032447047465,-0.4282434356310562,0.0,2.7298492180070815,-4.0188387772861024e-16,-0.3869447201564448,-0.1168334336516177,-0.49694232750889983,-0.0910928126056021,-0.3842793333107736
APA,Taiwan,-0.5946553238211232,-0.5055359502604769,-1.0586539331331839e-16,-0.6364785315139773,-1.0474162883402456,-0.5367687556224627,-0.8353394407105157,-0.35172830925670634,-0.22087790885481492,0.5521411098330656,-0.42978146089923686,-0.501740282374349,-0.4025965514302681,-0.41689992090872896,-0.4381528411773852,-0.5132004028598407,-0.28684833391482684,-0.5068971579838419,-0.37734274682364516,-0.49548267077103736,-0.1915588093915059,0.887703267867695,0.0,-0.6421565582498225,-0.5469015924472576,-1.368206121189571,0.0,1.0139586686453594,-4.0188387772861024e-16,-0.4238909311677758,-0.39497574020300996,-0.5264445363532246,-0.47046214841493234,-0.49321943197189894
APA,Thailand,-0.5837734733927606,-0.643131499696576,-1.0586539331331839e-16,-0.6580816679654528,-1.1069831039711344,-0.5163111670919078,-0.910066310104657,-0.16487536577644046,-0.11453485323376417,-0.6571036496951189,-0.4116517645620368,-0.5119344387580526,-0.3846262560776248,-0.48666658434433735,-0.4077744801656024,-0.5627209828936794,-0.28429110449255834,-0.5131213903241927,-0.3725715591191997,-0.46874070362224846,-0.2541321420253476,-0.2506946183752858,0.0,-0.656605993916494,-0.5228778078711266,-1.4668988454884189,0.0,3.661383589384041,-4.0188387772861024e-16,-0.40586006086573617,-0.376927963041164,-0.5580208072866589,-0.5316080792606307,-0.4812286078671571
APA,Other APA,-0.5314568847948637,-0.6446849250003509,0.305025431142722,-0.5951049018309231,-1.108162266962488,-0.5157761883123434,-0.9667685172020232,2.2870394741368703,8.004311620593707e-17,0.0,-0.4017877113853361,-0.4384386455281106,-0.39232010776091936,-0.25505906411550183,-0.4349017986780528,-0.42349961232283356,-0.2790732968497361,-0.4197828781600394,-0.28910395375279063,-0.46570882135760844,-0.4297582675262849,0.9353740365717174,0.0,-0.5928845885239181,-0.3866736423066191,0.0,0.0,0.7015174930932662,-4.0188387772861024e-16,-0.39515686559957325,-0.3846137622195901,-0.4627822285227873,-0.2578982308050302,7.602001069626532e-17
